,Date,Open,High,Low,Close,Trading volume,Trading value,No. of listed,Market Cap.
1390,29 Sep 2017,493.10,493.10,493.10,493.10,"14,583","88,483,800",4,"616,018"
1391,28 Sep 2017,495.49,495.49,493.10,493.10,"15,246","93,249,900",4,"616,018"
1392,27 Sep 2017,495.60,496.06,495.60,496.06,"7,881","48,349,000",4,"619,715"
1393,26 Sep 2017,507.95,507.95,500.27,500.27,"7,461","51,238,500",4,"624,978"
1394,25 Sep 2017,508.89,508.89,507.38,507.38,"14,276","84,927,000",4,"633,864"
1395,22 Sep 2017,512.01,512.01,512.01,512.01,"5,906","35,092,800",4,"639,642"
1396,21 Sep 2017,513.56,513.56,513.56,513.56,"6,349","30,102,600",4,"641,588"
1397,20 Sep 2017,511.22,511.90,511.22,511.90,"9,430","59,760,050",4,"639,507"
1398,19 Sep 2017,523.79,523.79,512.89,512.89,"9,323","56,690,500",4,"640,743"
1399,18 Sep 2017,514.45,514.45,511.90,511.90,"13,760","67,797,750",4,"639,507"
1400,15 Sep 2017,511.90,515.44,511.90,515.44,"15,407","74,439,900",4,"643,926"
1401,14 Sep 2017,511.33,511.33,511.33,511.33,"15,715","155,940,300",4,"638,797"
1402,13 Sep 2017,519.12,519.12,519.12,519.12,"11,873","86,265,600",4,"648,526"
1403,12 Sep 2017,527.90,527.90,517.56,517.56,"13,303","72,835,100",4,"646,580"
1404,11 Sep 2017,517.67,517.67,517.67,517.67,"3,182","37,657,500",4,"646,715"
1405,8 Sep 2017,517.67,517.67,517.67,517.67,"13,377","186,030,150",4,"646,715"
1406,7 Sep 2017,517.67,517.67,516.84,516.84,"20,290","198,424,200",4,"645,675"
1407,6 Sep 2017,516.11,517.67,516.11,517.67,"10,146","56,549,500",4,"646,715"
1408,5 Sep 2017,507.33,516.11,507.33,516.11,"7,847","103,890,500",4,"644,768"
1409,4 Sep 2017,506.76,506.76,505.77,505.77,"10,015","133,739,600",4,"631,856"
1410,1 Sep 2017,506.76,506.76,505.77,505.77,"13,827","107,237,100",4,"631,856"
1411,31 Aug 2017,494.61,506.76,494.61,506.76,"9,866","73,405,100",4,"633,092"
1412,30 Aug 2017,503.28,503.28,503.28,503.28,"8,989","58,963,600",4,"628,735"
1413,29 Aug 2017,490.96,503.28,490.96,503.28,"11,691","105,907,900",4,"628,735"
1414,28 Aug 2017,501.30,501.30,499.74,499.74,"4,334","32,744,200",4,"624,317"
1415,25 Aug 2017,488.41,501.30,488.41,501.30,"15,014","167,426,100",4,"626,263"
1416,24 Aug 2017,488.98,489.97,488.98,489.97,"11,232","66,099,000",4,"612,114"
1417,23 Aug 2017,488.41,489.97,488.41,489.97,"8,448","98,057,850",4,"612,114"
1418,22 Aug 2017,488.98,500.31,488.98,500.31,"7,695","73,666,800",4,"625,027"
1419,21 Aug 2017,501.14,501.14,488.26,488.26,"14,306","165,452,550",4,"609,972"
1420,18 Aug 2017,498.02,501.14,498.02,501.14,"17,986","128,831,900",4,"626,067"
1421,17 Aug 2017,498.02,498.02,487.69,487.69,"25,022","158,216,500",4,"609,261"
1422,16 Aug 2017,506.91,506.91,499.69,499.69,"17,019","142,188,100",4,"624,255"
1423,15 Aug 2017,532.82,533.82,508.47,508.47,"17,413","169,470,100",4,"635,223"
1424,14 Aug 2017,541.11,541.11,538.44,538.44,"4,768","38,670,950",4,"640,731"
1425,11 Aug 2017,542.75,542.75,541.11,541.11,"16,525","64,691,300",4,"643,913"
1426,10 Aug 2017,541.11,541.11,541.11,541.11,"24,320","113,440,450",4,"643,913"
1427,9 Aug 2017,540.08,542.75,540.08,542.75,"11,135","65,827,850",4,"645,860"
1428,8 Aug 2017,552.56,559.11,552.56,559.11,"9,819","49,525,500",4,"665,324"
1429,7 Aug 2017,552.56,552.56,549.29,549.29,"11,420","87,466,200",4,"653,646"
1430,4 Aug 2017,552.56,552.56,552.56,552.56,"10,566","105,314,500",4,"657,539"
1431,3 Aug 2017,552.56,552.56,552.56,552.56,"6,328","76,927,500",4,"657,539"
1432,2 Aug 2017,553.60,553.60,542.70,542.70,"18,892","153,356,000",4,"645,799"
1433,1 Aug 2017,550.93,551.97,550.93,551.97,"11,827","94,836,100",4,"656,828"
1434,31 Jul 2017,554.04,554.04,551.97,551.97,"5,610","59,602,200",4,"656,828"
1435,28 Jul 2017,549.73,554.04,549.73,554.04,"6,846","58,694,500",4,"659,300"
1436,27 Jul 2017,561.95,564.02,561.95,564.02,"7,984","46,013,500",4,"671,174"
1437,26 Jul 2017,562.54,562.54,561.95,561.95,"7,258","65,252,800",4,"668,702"
1438,25 Jul 2017,546.95,561.95,546.95,561.95,"8,668","67,858,900",4,"668,702"
1439,24 Jul 2017,552.08,560.31,552.08,560.31,"6,569","60,733,400",4,"666,755"
1440,21 Jul 2017,560.31,561.95,560.31,561.95,"19,152","119,198,000",4,"668,702"
1441,20 Jul 2017,562.06,562.06,560.31,560.31,"7,660","72,196,300",4,"666,755"
1442,18 Jul 2017,548.81,552.19,548.81,552.19,"4,404","53,383,500",4,"657,095"
1443,17 Jul 2017,553.94,562.17,553.94,562.17,"3,622","33,682,150",4,"668,969"
1444,14 Jul 2017,556.10,556.10,555.58,555.58,"8,478","94,973,700",4,"661,122"
1445,13 Jul 2017,543.78,547.28,543.78,547.28,"10,089","64,144,600",4,"651,246"
1446,12 Jul 2017,554.16,554.16,546.24,546.24,"2,225","29,543,000",4,"650,010"
1447,11 Jul 2017,548.81,552.52,548.81,552.52,"10,455","75,449,350",4,"657,487"
1448,10 Jul 2017,555.96,555.96,552.24,552.24,"8,291","93,626,250",4,"657,158"
1449,7 Jul 2017,557.59,557.59,555.96,555.96,"8,099","50,999,000",4,"661,576"
1450,6 Jul 2017,542.54,542.54,541.18,541.18,"7,729","65,759,400",4,"643,997"
1451,5 Jul 2017,555.20,555.20,544.73,544.73,"9,668","74,378,850",4,"648,219"
1452,4 Jul 2017,544.73,556.23,544.73,556.23,"7,417","68,635,250",4,"661,906"
1453,3 Jul 2017,547.41,547.41,536.50,536.50,"10,828","123,153,600",4,"638,426"
1454,30 Jun 2017,523.37,524.40,523.37,524.40,"10,310","76,605,000",4,"624,029"
1455,29 Jun 2017,534.87,534.87,525.00,525.00,"11,166","80,480,000",4,"624,739"
1456,28 Jun 2017,538.58,538.58,526.64,526.64,"5,619","105,814,500",4,"626,686"
1457,27 Jun 2017,535.20,535.20,528.71,528.71,"6,493","70,910,700",4,"629,158"
1458,26 Jun 2017,540.10,540.10,530.24,530.24,"5,720","42,110,000",4,"630,971"
1459,23 Jun 2017,531.99,540.10,531.99,540.10,"9,306","59,051,100",4,"642,711"
1460,22 Jun 2017,530.35,539.18,530.35,539.18,"6,862","78,187,350",4,"641,608"
1461,21 Jun 2017,545.17,546.81,545.17,546.81,"6,822","64,154,000",4,"650,691"
1462,20 Jun 2017,533.56,543.43,533.56,543.43,"24,475","144,942,400",4,"646,665"
1463,19 Jun 2017,546.92,546.92,537.06,537.06,"5,865","63,286,600",4,"639,085"
1464,16 Jun 2017,546.92,546.92,546.92,546.92,"2,596","26,483,400",4,"650,825"
1465,15 Jun 2017,545.29,545.29,545.29,545.29,"10,422","64,841,500",4,"648,878"
1466,14 Jun 2017,555.15,555.15,546.92,546.92,"5,916","83,875,800",4,"650,825"
1467,13 Jun 2017,556.79,556.79,555.15,555.15,"8,225","106,288,850",4,"660,618"
1468,12 Jun 2017,556.79,556.79,556.79,556.79,"5,700","68,673,000",4,"662,565"
1469,9 Jun 2017,567.69,567.69,564.58,564.58,"5,153","61,069,300",4,"671,833"
1470,8 Jun 2017,556.19,567.69,556.19,567.69,"4,884","45,483,900",4,"675,541"
1471,7 Jun 2017,565.02,566.06,565.02,566.06,"14,826","74,977,900",4,"673,594"
1472,6 Jun 2017,560.43,562.34,560.43,562.34,"12,186","65,235,400",4,"669,176"
1473,5 Jun 2017,564.14,564.14,564.14,564.14,"9,168","50,271,250",4,"671,318"
1474,2 Jun 2017,565.02,565.02,564.14,564.14,"12,490","64,376,600",4,"671,318"
1475,1 Jun 2017,563.43,575.92,563.43,575.92,"10,036","45,626,250",4,"685,334"
1476,31 May 2017,562.40,562.40,560.76,560.76,"16,834","101,752,000",4,"667,292"
1477,30 May 2017,561.52,561.80,561.52,561.80,"20,188","87,285,050",4,"668,528"
1478,29 May 2017,563.16,563.16,560.93,560.93,"17,080","110,371,800",4,"667,488"
1479,26 May 2017,573.02,573.02,563.16,563.16,"9,620","53,568,700",4,"670,145"
1480,25 May 2017,578.04,578.04,574.77,574.77,"5,729","42,143,100",4,"683,965"
1481,24 May 2017,570.80,570.80,568.18,568.18,"12,754","90,309,700",4,"676,118"
1482,23 May 2017,572.44,572.44,570.80,570.80,"4,118","40,946,100",4,"679,238"
1483,22 May 2017,582.74,582.74,574.51,574.51,"4,207","37,797,150",4,"683,656"
1484,19 May 2017,582.74,582.74,582.74,582.74,"23,036","100,891,100",4,"693,450"
1485,18 May 2017,574.51,583.34,574.51,583.34,"4,666","28,464,700",4,"694,160"
1486,17 May 2017,589.99,589.99,584.38,584.38,"9,518","51,828,850",4,"695,396"
1487,16 May 2017,581.76,583.39,581.76,583.39,"5,249","32,500,000",4,"694,223"
1488,15 May 2017,578.04,578.04,578.04,578.04,"5,243","49,949,700",4,"687,858"
1489,12 May 2017,582.35,582.35,582.35,582.35,"8,863","83,605,500",4,"692,987"
1490,11 May 2017,583.39,584.43,583.39,584.43,"27,963","179,098,000",4,"695,460"
1491,9 May 2017,597.57,597.57,584.43,584.43,"7,919","49,591,700",4,"695,460"
1492,8 May 2017,584.43,587.70,584.43,587.70,"5,439","53,964,400",4,"699,353"
1493,5 May 2017,597.57,597.57,587.70,587.70,"9,895","82,962,500",4,"699,353"
1494,4 May 2017,588.74,588.74,587.70,587.70,"11,729","75,804,400",4,"699,353"
1495,3 May 2017,590.49,590.49,588.74,588.74,"5,227","70,749,500",4,"700,589"
1496,2 May 2017,588.74,588.74,583.39,583.39,"4,687","57,258,300",4,"694,223"
1497,28 Apr 2017,598.61,598.61,595.34,595.34,"13,797","78,604,200",4,"708,436"
1498,27 Apr 2017,595.98,595.98,594.95,594.95,"8,771","40,989,300",4,"707,973"
1499,26 Apr 2017,586.12,586.12,586.12,586.12,"16,214","80,279,100",4,"697,469"
1500,25 Apr 2017,598.22,598.22,586.12,586.12,"11,647","86,064,300",4,"697,469"
1501,24 Apr 2017,595.98,595.98,594.95,594.95,"17,561","152,415,000",4,"707,973"
1502,21 Apr 2017,595.98,605.85,595.98,605.85,"7,346","75,748,000",4,"720,949"
1503,20 Apr 2017,611.20,611.20,597.02,597.02,"2,524","16,959,400",4,"710,445"
1504,19 Apr 2017,601.33,611.20,601.33,611.20,"4,636","24,220,200",4,"727,313"
1505,18 Apr 2017,607.93,611.20,607.93,611.20,"1,439","9,855,200",4,"727,313"
1506,12 Apr 2017,611.20,611.20,604.60,604.60,"2,309","19,755,600",4,"719,466"
1507,11 Apr 2017,611.20,614.47,611.20,614.47,"7,013","46,155,200",4,"731,206"
1508,10 Apr 2017,600.29,601.33,600.29,601.33,"9,534","92,496,000",4,"715,573"
1509,7 Apr 2017,597.02,600.29,597.02,600.29,"9,885","131,841,900",4,"714,337"
1510,6 Apr 2017,597.02,597.02,597.02,597.02,"9,143","74,559,100",4,"710,445"
1511,5 Apr 2017,587.55,596.37,587.55,596.37,"14,631","112,438,000",4,"709,672"
1512,4 Apr 2017,599.65,599.65,590.82,590.82,"9,709","102,130,000",4,"703,061"
1513,3 Apr 2017,600.68,600.68,597.41,597.41,"7,222","68,694,700",4,"710,908"
1514,31 Mar 2017,602.76,602.76,593.93,593.93,"23,714","196,230,600",4,"706,769"
1515,30 Mar 2017,602.76,602.76,602.76,602.76,"17,250","120,949,200",4,"717,273"
1516,29 Mar 2017,607.13,607.13,602.76,602.76,"9,442","69,164,500",4,"717,273"
1517,28 Mar 2017,592.90,602.76,592.90,602.76,"6,789","52,668,500",4,"717,273"
1518,24 Mar 2017,603.64,603.64,593.77,593.77,"7,290","52,176,900",4,"706,573"
1519,23 Mar 2017,604.51,604.51,603.64,603.64,"33,349","191,544,800",4,"718,313"
1520,22 Mar 2017,608.65,608.65,604.51,604.51,"7,646","82,277,500",4,"719,353"
1521,21 Mar 2017,602.60,605.38,602.60,605.38,"18,213","112,751,300",4,"720,393"
1522,20 Mar 2017,606.03,606.03,602.76,602.76,"21,426","133,856,900",4,"717,273"
1523,17 Mar 2017,612.30,613.67,612.30,613.67,"34,671","261,073,700",4,"730,249"
1524,16 Mar 2017,624.41,624.41,605.55,605.55,"34,330","193,188,000",4,"720,589"
1525,15 Mar 2017,625.44,625.44,614.54,614.54,"23,929","166,480,700",4,"731,289"
1526,14 Mar 2017,629.59,638.58,629.59,638.58,"13,935","120,281,600",4,"759,897"
1527,13 Mar 2017,617.98,630.63,617.98,630.63,"13,388","103,900,000",4,"750,433"
1528,10 Mar 2017,598.08,608.98,598.08,608.98,"16,780","117,344,500",4,"724,677"
1529,9 Mar 2017,636.83,636.83,599.12,599.12,"10,389","94,100,500",4,"712,937"
1530,8 Mar 2017,631.99,631.99,602.39,602.39,"10,987","155,899,400",4,"716,830"
1531,7 Mar 2017,660.71,660.71,647.73,647.73,"10,794","126,425,900",4,"770,782"
1532,6 Mar 2017,675.26,680.44,675.26,680.44,"39,449","432,550,900",4,"809,710"
1533,3 Mar 2017,710.31,710.31,699.25,699.25,"43,765","355,694,500",4,"832,089"
1534,1 Mar 2017,708.45,708.45,703.76,703.76,"24,058","253,057,900",4,"837,464"
1535,28 Feb 2017,631.80,655.85,631.80,655.85,"24,112","237,308,600",4,"780,442"
1536,27 Feb 2017,603.25,614.15,603.25,614.15,"16,467","120,730,300",4,"730,825"
1537,24 Feb 2017,594.42,594.42,594.42,594.42,"26,208","190,656,400",4,"707,345"
1538,23 Feb 2017,582.16,582.16,581.28,581.28,"18,205","123,744,500",4,"691,713"
1539,22 Feb 2017,582.16,582.16,582.16,582.16,"14,896","132,994,500",4,"692,753"
1540,21 Feb 2017,571.25,582.16,571.25,582.16,"12,827","119,358,300",4,"692,753"
1541,20 Feb 2017,571.25,572.29,571.25,572.29,"19,973","160,533,300",4,"681,013"
1542,17 Feb 2017,571.25,572.29,571.25,572.29,"13,943","105,147,800",4,"681,013"
1543,16 Feb 2017,573.16,573.16,572.29,572.29,"12,061","90,736,800",4,"681,013"
1544,15 Feb 2017,569.02,572.29,569.02,572.29,"17,689","161,148,200",4,"681,013"
1545,14 Feb 2017,557.08,559.15,557.08,559.15,"18,186","250,924,400",4,"665,380"
1546,13 Feb 2017,556.04,558.11,556.04,558.11,"14,770","208,122,500",4,"664,144"
1547,10 Feb 2017,559.47,559.47,559.47,559.47,"14,478","138,849,800",4,"665,761"
1548,9 Feb 2017,550.48,561.22,550.48,561.22,"13,128","155,188,100",4,"667,841"
1549,8 Feb 2017,552.39,562.26,552.39,562.26,"11,075","74,614,200",4,"669,077"
1550,7 Feb 2017,543.40,554.31,543.40,554.31,"15,919","142,316,900",4,"659,613"
1551,6 Feb 2017,550.00,550.00,550.00,550.00,"13,239","187,641,900",4,"654,484"
1552,3 Feb 2017,553.27,554.31,553.27,554.31,"13,759","241,442,700",4,"659,613"
1553,2 Feb 2017,544.44,544.44,542.36,542.36,"9,441","122,437,700",4,"645,401"
1554,1 Feb 2017,555.18,555.18,553.43,553.43,"15,200","136,170,800",4,"658,573"
1555,31 Jan 2017,540.94,554.14,540.94,554.14,"13,655","108,775,000",4,"659,417"
1556,30 Jan 2017,539.42,552.89,539.42,552.89,"6,910","97,545,200",4,"657,925"
1557,27 Jan 2017,557.59,557.59,546.85,546.85,"20,488","111,718,200",4,"650,737"
1558,26 Jan 2017,542.54,553.44,542.54,553.44,"31,125","210,641,300",4,"658,584"
1559,25 Jan 2017,552.91,558.63,552.91,558.63,"16,988","159,585,700",4,"664,753"
1560,24 Jan 2017,561.73,563.81,561.73,563.81,"20,536","353,382,100",4,"670,921"
1561,23 Jan 2017,560.49,567.08,560.49,567.08,"23,224","553,601,800",4,"674,814"
1562,20 Jan 2017,568.78,568.78,560.49,560.49,"19,050","285,771,200",4,"666,967"
1563,19 Jan 2017,568.03,568.03,568.03,568.03,"5,232","36,393,800",3,"590,764"
1564,18 Jan 2017,572.78,572.78,571.78,571.78,"15,289","94,010,100",3,"594,657"
1565,17 Jan 2017,572.78,572.78,572.78,572.78,"15,248","99,116,800",3,"595,697"
1566,16 Jan 2017,575.52,575.52,572.78,572.78,"6,576","49,612,600",3,"595,697"
1567,13 Jan 2017,560.49,575.52,560.49,575.52,"9,271","57,470,500",3,"598,550"
1568,12 Jan 2017,575.52,575.52,560.49,560.49,"20,184","124,721,700",3,"582,917"
1569,11 Jan 2017,560.49,575.52,560.49,575.52,"15,029","86,866,700",3,"598,550"
1570,10 Jan 2017,577.52,577.52,554.23,554.23,"23,506","146,179,700",3,"576,409"
1571,9 Jan 2017,577.52,577.52,571.78,571.78,"6,108","39,166,500",3,"594,657"
1572,6 Jan 2017,578.52,578.52,574.78,574.78,"9,084","46,150,800",3,"597,777"
1573,5 Jan 2017,566.23,569.97,566.23,569.97,"8,688","65,741,700",3,"592,783"
1574,3 Jan 2017,576.52,577.52,576.52,577.52,"8,148","55,340,900",3,"600,630"
1575,2 Jan 2017,569.23,580.52,569.23,580.52,"5,768","42,728,500",3,"603,750"
1576,30 Dec 2016,560.49,561.49,560.49,561.49,"12,299","89,393,500",3,"583,957"
1577,28 Dec 2016,575.52,575.52,571.78,571.78,"9,285","58,210,000",3,"594,657"
1578,27 Dec 2016,575.52,575.52,575.52,575.52,"8,811","84,100,400",3,"598,550"
1579,26 Dec 2016,600.10,600.10,588.81,588.81,"24,539","140,039,200",3,"612,370"
1580,23 Dec 2016,602.10,602.10,602.10,602.10,"21,668","122,895,000",3,"626,190"
1581,22 Dec 2016,617.13,617.13,605.84,605.84,"15,020","92,073,000",3,"630,083"
1582,21 Dec 2016,620.87,620.87,620.87,620.87,"11,947","85,930,100",3,"645,716"
1583,20 Dec 2016,617.87,621.61,617.87,621.61,"17,900","104,616,900",3,"646,489"
1584,19 Dec 2016,617.13,627.42,617.13,627.42,"12,403","73,269,800",3,"652,523"
1585,16 Dec 2016,628.42,628.42,617.13,617.13,"6,753","59,727,600",3,"641,823"
1586,15 Dec 2016,612.38,624.67,612.38,624.67,"7,534","48,898,000",3,"649,670"
1587,14 Dec 2016,612.38,623.67,612.38,623.67,"13,811","70,235,500",3,"648,630"
1588,13 Dec 2016,623.67,623.67,623.67,623.67,"11,954","59,746,000",3,"648,630"
1589,12 Dec 2016,623.67,623.67,623.67,623.67,"8,041","53,503,500",3,"648,630"
1590,9 Dec 2016,623.67,623.67,623.67,623.67,"12,703","74,320,100",3,"648,630"
1591,8 Dec 2016,623.67,627.42,623.67,627.42,"9,814","65,030,200",3,"652,523"
1592,7 Dec 2016,627.42,627.42,627.42,627.42,"6,877","51,037,000",3,"652,523"
1593,6 Dec 2016,626.41,626.41,626.41,626.41,"17,729","97,707,200",3,"651,483"
1594,5 Dec 2016,625.67,626.41,625.67,626.41,"18,247","109,077,100",3,"651,483"
1595,2 Dec 2016,629.42,629.42,629.42,629.42,"18,940","100,831,200",3,"654,603"
1596,1 Dec 2016,629.42,633.16,629.42,633.16,"6,578","45,206,200",3,"658,496"
1597,30 Nov 2016,627.42,642.70,627.42,642.70,"13,873","71,797,300",3,"668,424"
1598,29 Nov 2016,625.41,631.16,625.41,631.16,"7,180","49,103,500",3,"656,416"
1599,28 Nov 2016,634.90,634.90,630.16,630.16,"7,593","42,417,300",3,"655,376"
1600,25 Nov 2016,614.13,630.16,614.13,630.16,"13,751","93,887,300",3,"655,376"
1601,23 Nov 2016,625.41,625.41,625.41,625.41,"26,685","182,328,000",3,"650,443"
1602,22 Nov 2016,630.16,631.16,630.16,631.16,"19,457","120,212,600",3,"656,416"
1603,21 Nov 2016,647.19,647.19,635.90,635.90,"17,418","129,128,000",3,"661,349"
1604,18 Nov 2016,651.93,651.93,650.93,650.93,"15,313","87,960,900",3,"676,982"
1605,17 Nov 2016,647.93,647.93,639.64,639.64,"7,796","60,821,900",3,"665,242"
1606,16 Nov 2016,634.64,634.64,634.64,634.64,"19,154","105,100,300",3,"660,042"
1607,15 Nov 2016,637.64,642.39,637.64,642.39,"8,040","57,586,200",3,"668,095"
1608,11 Nov 2016,642.39,642.39,633.64,633.64,"13,414","77,909,500",3,"659,002"
1609,10 Nov 2016,634.90,649.93,634.90,649.93,"13,499","75,548,400",3,"675,942"
1610,9 Nov 2016,631.16,642.45,631.16,642.45,"16,497","87,927,700",3,"668,156"
1611,8 Nov 2016,651.93,651.93,640.64,640.64,"18,424","116,315,100",3,"666,282"
1612,7 Nov 2016,659.42,659.42,651.93,651.93,"46,675","242,785,500",3,"678,022"
1613,4 Nov 2016,666.91,666.91,663.16,663.16,"82,507","476,552,500",3,"689,701"
1614,3 Nov 2016,659.42,659.42,659.42,659.42,"2,399","39,197,100",3,"685,808"
1615,2 Nov 2016,670.71,670.71,659.42,659.42,"3,317","53,175,800",3,"685,808"
1616,1 Nov 2016,658.42,668.71,658.42,668.71,"2,717","43,573,500",3,"695,468"
1617,31 Oct 2016,657.42,658.42,657.42,658.42,"1,741","23,666,900",3,"684,768"
1618,28 Oct 2016,676.19,676.19,656.42,656.42,"10,421","491,019,600",3,"682,688"
1619,27 Oct 2016,653.42,657.16,653.42,657.16,"8,711","365,381,500",3,"683,461"
1620,26 Oct 2016,665.96,665.96,660.96,660.96,"10,887","453,207,000",3,"687,415"
1621,25 Oct 2016,643.19,658.22,643.19,658.22,"7,221","266,492,000",3,"684,562"
1622,24 Oct 2016,647.19,647.19,646.19,646.19,"10,007","425,549,000",3,"672,049"
1623,21 Oct 2016,654.73,654.73,654.73,654.73,"3,807","109,726,500",3,"680,936"
1624,20 Oct 2016,657.74,657.74,657.74,657.74,"5,511","143,692,200",3,"684,057"
1625,19 Oct 2016,636.45,636.45,636.45,636.45,"2,264","62,295,400",3,"661,916"
1626,18 Oct 2016,638.19,639.19,638.19,639.19,"3,479","104,087,500",3,"664,769"
1627,17 Oct 2016,648.48,648.48,648.48,648.48,"5,693","151,762,000",3,"674,428"
1628,14 Oct 2016,651.48,651.48,651.48,651.48,"3,306","87,276,600",3,"677,549"
1629,13 Oct 2016,633.45,634.45,633.45,634.45,"3,055","71,359,000",3,"659,835"
1630,12 Oct 2016,632.45,633.45,632.45,633.45,"4,480","103,153,800",3,"658,795"
1631,11 Oct 2016,628.70,628.70,617.41,617.41,"6,451","162,319,300",3,"642,122"
1632,10 Oct 2016,617.41,617.41,617.41,617.41,"2,342","58,222,400",3,"642,122"
1633,7 Oct 2016,621.16,621.16,617.41,617.41,"3,378","77,643,000",3,"642,122"
1634,6 Oct 2016,617.41,617.41,617.41,617.41,"5,968","136,960,000",3,"642,122"
1635,5 Oct 2016,609.87,617.41,609.87,617.41,"8,976","200,130,200",3,"642,122"
1636,4 Oct 2016,616.41,620.16,616.41,620.16,"9,064","265,629,500",3,"644,975"
1637,3 Oct 2016,616.41,616.41,616.36,616.36,"8,768","268,248,300",3,"641,021"
1638,30 Sep 2016,610.73,610.73,605.18,605.18,"5,565","142,099,000",3,"629,403"
1639,29 Sep 2016,613.73,618.27,613.73,613.73,"2,557","43,525,900",3,"638,290"
1640,28 Sep 2016,618.27,618.27,618.27,618.27,"3,852","93,232,000",3,"643,018"
1641,27 Sep 2016,620.28,620.28,619.28,619.28,"3,460","58,014,600",3,"644,058"
1642,26 Sep 2016,613.53,619.28,613.53,619.28,"2,173","47,773,600",3,"644,058"
1643,23 Sep 2016,594.70,608.99,594.70,608.99,"5,931","89,835,800",3,"633,358"
1644,22 Sep 2016,600.44,601.44,600.44,601.44,"7,116","134,590,200",3,"625,510"
1645,21 Sep 2016,620.28,620.28,606.99,606.99,"6,969","148,394,000",3,"631,278"
1646,20 Sep 2016,620.28,621.28,620.28,621.28,"6,641","142,712,600",3,"646,138"
1647,19 Sep 2016,645.34,645.34,643.59,643.59,"6,778","135,751,600",3,"669,350"
1648,16 Sep 2016,656.14,658.88,656.14,658.88,"3,809","62,844,800",3,"685,250"
1649,15 Sep 2016,647.14,647.14,647.14,647.14,"5,791","99,754,400",3,"673,037"
1650,14 Sep 2016,664.88,664.88,657.88,657.88,"6,199","136,479,000",3,"684,210"
1651,12 Sep 2016,669.88,669.88,667.88,667.88,"3,405","59,343,000",3,"694,611"
1652,9 Sep 2016,684.17,684.17,684.17,684.17,"6,352","125,269,600",3,"711,552"
1653,8 Sep 2016,688.92,688.92,683.92,683.92,"6,690","132,789,100",3,"711,284"
1654,7 Sep 2016,701.20,701.20,701.20,701.20,"5,369","135,803,000",3,"729,265"
1655,6 Sep 2016,701.20,701.20,701.20,701.20,"4,754","104,205,500",3,"729,265"
1656,5 Sep 2016,701.20,712.49,701.20,712.49,"5,902","122,829,500",3,"741,005"
1657,2 Sep 2016,697.20,699.20,697.20,699.20,"12,155","204,303,500",3,"727,185"
1658,1 Sep 2016,743.75,743.75,728.75,728.75,"14,883","263,398,500",3,"757,914"
1659,31 Aug 2016,718.75,718.75,718.75,718.75,"13,355","188,320,000",3,"747,513"
1660,30 Aug 2016,695.46,706.75,695.46,706.75,"29,226","323,555,300",3,"735,032"
1661,29 Aug 2016,700.49,700.49,700.49,700.49,"26,307","301,654,200",3,"728,524"
1662,26 Aug 2016,690.49,690.49,690.49,690.49,"15,176","159,826,800",3,"718,123"
1663,25 Aug 2016,686.20,694.71,686.20,694.71,"4,188","126,954,500",2,"640,888"
1664,24 Aug 2016,686.20,698.93,686.20,698.93,"3,558","91,751,000",2,"644,781"
1665,23 Aug 2016,694.71,694.71,694.71,694.71,"4,568","123,808,000",2,"640,888"
1666,22 Aug 2016,690.49,690.49,690.49,690.49,"2,728","73,765,000",2,"636,995"
1667,19 Aug 2016,677.76,690.49,677.76,690.49,"3,187","92,160,000",2,"636,995"
1668,18 Aug 2016,682.05,682.05,682.05,682.05,"1,539","43,758,000",2,"629,210"
1669,17 Aug 2016,669.32,677.83,669.32,677.83,"4,477","128,093,500",2,"625,317"
1670,16 Aug 2016,682.05,682.05,669.32,669.32,"4,713","162,181,500",2,"617,470"
1671,15 Aug 2016,677.76,686.27,677.76,686.27,"4,099","115,656,000",2,"633,102"
1672,12 Aug 2016,686.20,698.93,686.20,698.93,"3,793","116,442,500",2,"644,781"
1673,11 Aug 2016,690.42,698.93,690.42,698.93,"1,701","55,584,500",2,"644,781"
1674,10 Aug 2016,698.93,703.15,698.93,703.15,"2,804","95,082,000",2,"648,674"
1675,9 Aug 2016,703.15,703.15,703.15,703.15,"4,276","130,838,000",2,"648,674"
1676,8 Aug 2016,707.37,707.37,707.37,707.37,"2,111","59,446,000",2,"652,567"
1677,5 Aug 2016,711.59,711.59,707.37,707.37,"7,332","184,911,000",2,"652,567"
1678,4 Aug 2016,707.37,707.37,694.64,694.64,"2,193","69,967,000",2,"640,827"
1679,3 Aug 2016,707.37,707.37,707.37,707.37,"1,281","37,365,000",2,"652,567"
1680,2 Aug 2016,707.37,707.37,707.37,707.37,"3,972","118,968,000",2,"652,567"
1681,1 Aug 2016,694.64,694.64,694.64,694.64,"3,549","107,513,000",2,"640,827"
1682,29 Jul 2016,703.15,703.15,703.15,703.15,"2,898","73,768,000",2,"648,674"
1683,28 Jul 2016,686.14,711.59,686.14,711.59,"3,985","121,367,000",2,"656,460"
1684,27 Jul 2016,715.81,715.81,711.59,711.59,"5,312","190,075,000",2,"656,460"
1685,26 Jul 2016,720.03,724.25,720.03,724.25,"13,591","612,041,000",2,"668,139"
1686,25 Jul 2016,711.52,724.25,711.52,724.25,"8,344","296,595,500",2,"668,139"
